id,start_academic_year,provider_name,provider_code,provider_ukprn,partner_name,partner_reference,partner_type,school_name,school_urn,subject_name
92630eb5-c650-4677-a5c0-5e5a36094443,2019,Sheffield Hallam University,S21,10005790,,,,Clifford All Saints CofE Primary School,107150,Primary
f053eb93-2fa2-4bea-85f6-815de143a06a,2019,Canterbury Christ Church University,C10,10001143,,,,Cliftonville Primary School,140012,Primary
2987ef96-2d39-494f-b63a-ddea91c5ee46,2019,Leeds Beckett University,L27,10003861,,,,Clifton With Rawcliffe Primary School,144264,Primary
1595adc5-bcfd-4845-a9ff-41c7be665966,2019,Leeds Trinity University,L24,10003863,,,,Clough Head Junior and Infant School,107643,Primary
b7bc2714-ff26-4102-b4d6-65064ea1cbb1,2019,Leeds Beckett University,L27,10003861,,,,Cockburn Haigh Road Academy,147271,Primary
cd2b2523-def0-4772-b020-3f00f69cb662,2019,Plymouth Marjon University,P63,10037449,,,,Cockwood Primary School,145766,Primary
0e71bafb-856b-4ccf-98ec-de956423a9ac,2019,University of Sussex,S90,10007806,,,,Coldean Primary School,114384,Primary
84340ac6-1ddf-4194-abc6-b66c21fafe38,2019,St Mary's University,S64,10007843,,,,Colham Manor Primary School,102373,Primary
39b7fac1-b7f0-4946-846a-582abec0f3d7,2019,Sheffield Hallam University,S21,10005790,,,,Colleges Nursery School,110597,Primary
0c05cc6d-4b5e-4d0f-a260-a8616a4fc911,2019,St Mary's University,S64,10007843,,,,Collis Primary School,102903,Primary
de5a1b5d-e7e3-4112-8384-80c6f597e58b,2019,Lincoln Bishop University,B38,10007811,,,,Colston Bassett School Limited,135366,Primary
e2a919e7-5f5b-4f03-9319-b34a3ff47fe7,2019,University of Chichester,C58,10007137,,,,Compton and Up Marden CofE Primary School,125979,Primary
9c64d3d5-050d-49db-ae63-ef33bdf53820,2019,Plymouth Marjon University,P63,10037449,,,,Compton CofE Primary School,113416,Primary
38537d8f-650d-4b22-8a3b-ad8f07587157,2019,University of Chester,C55,10007848,,,,Connah's Quay High School,401708,Biology
8bdd40ca-aa4f-44f3-8a51-54040a1748b1,2019,University of East London,E28,10007144,,,,Cooks Spinney Primary Academy and Nursery,140024,Primary
390e6b94-3c8c-456f-8c94-bd27a2171faf,2019,Lincoln Bishop University,B38,10007811,,,,Coomb Briggs Primary School,117907,Primary
56a708a3-db2e-4fd5-b7bf-648919f2c4bd,2019,Plymouth Marjon University,P63,10037449,,,,Coombe Dean School,136558,Physical education
d2764ab4-9527-4d3d-b1d3-2cf5fa76b4ec,2019,Liverpool Hope University,L46,10003956,,,,Co-op Academy Woodslee,146740,Primary
587585db-9941-486b-9322-b0a987cf45e5,2019,University of Chester,C55,10007848,,,,Co-op Academy Woodslee,146740,Primary
1a674293-9e94-4d49-9057-82ad7ec483c4,2019,Nottingham Trent University,N91,10004797,,,,Coppice Farm Primary School,122516,Primary
8a52313c-18c5-4906-935c-4dfca5438521,2019,Birmingham City University,B25,10007140,,,,Coppice Performing Arts School,145114,Primary
fb9b7940-eb30-4151-8242-f37f4d1bbf72,2019,University of Wolverhampton,W75,10007166,,,,Coppice Performing Arts School,145114,Drama
80c28ff3-a9cb-4af6-82c4-71db1a9773cf,2019,Birmingham City University,B25,10007140,,,,Coppice Primary School,103390,Primary
4336c571-44c0-4f9f-8284-df1863fde30f,2019,Sheffield Hallam University,S21,10005790,,,,Coppice Primary School,112563,Primary
f41c6615-6ed8-49ee-8c84-0c87994a31ca,2019,Edge Hill University,E42,10007823,,,,Coppull Parish Church of England Primary School,119470,Primary
f289946d-b507-4e64-bab3-1d84d6c345a6,2019,University of Cumbria,C99,10007842,,,,Coppull Parish Church of England Primary School,119470,Primary
18cc8ac7-6f8b-4c15-ac60-a4c7b3dbfe4c,2019,University of Northumbria at Newcastle,N77,10001282,,,,Coquet Park First School,108590,Primary
32bc0697-b762-4564-90ac-0265a613a1fa,2019,Birmingham City University,B25,10007140,,,,Corbett VA CofE Primary School,124464,Primary
4e5f914f-1a40-4c71-b4e6-de5ba965b221,2019,Nottingham Trent University,N91,10004797,,,,Corby Glen Community Primary School,120374,Primary
f5a37b2d-b8c4-45e7-9064-a2042a9b062a,2019,Liverpool Hope University,L46,10003956,,,,Corinthian Community Primary School,104530,Primary
3aa799e8-243a-4d69-a219-73701812b85e,2019,Plymouth Marjon University,P63,10037449,,,,Cornwood Church of England Primary School,113409,Primary
8ae9b4da-8e22-4038-bf6d-ac127166ba0a,2019,The Manchester Metropolitan University,M40,10004180,,,,Corpus Christi RC Primary School,105718,Primary
26dc6dc1-4d6f-48ac-975c-5e7ce421c67c,2019,Nottingham Trent University,N91,10004797,,,,Cotmanhay Junior School,112569,Primary
a39a6ef8-e89f-483b-8666-8d710bfa12ff,2019,University of Sussex,S90,10007806,,,,Cottesmore St Mary's Catholic Primary School,114567,Primary
44f5a718-75a9-4323-bb56-9c7ce117264d,2019,University of Wolverhampton,W75,10007166,,,,County Bridge Primary School,104189,History
742af1f3-2c0f-4e35-88aa-acdd3a5d994e,2019,Sheffield Hallam University,S21,10005790,,,,Coupals Primary Academy,141371,Primary
b01614a8-d00b-4208-8dad-1fbb34375b96,2019,Birmingham City University,B25,10007140,,,,Court Farm Primary School,103267,Primary
b24aa637-b337-4732-88be-20aebd8423ab,2019,University Of Plymouth,P60,10007801,,,,Courtlands School,144009,Primary
2ef2e66e-ebe4-4183-b254-b418a2dcc86c,2019,York St John University,Y75,10007713,,,,Cowling Community Primary School,121388,Primary
83f8a4b3-8a99-4579-b47e-13df436c13f1,2019,Nottingham Trent University,N91,10004797,,,,Crabtree Farm Primary School,122476,Primary
4c89ca18-e563-42b2-adc6-9d4e9c933a95,2019,University of Northumbria at Newcastle,N77,10001282,,,,Cramlington Northburn Primary School,122269,Primary
a716e55f-388d-46e7-99c0-a6ef8f73849d,2019,St Mary's University,S64,10007843,,,,Crampton Primary,100784,Primary
15b0ad0f-a832-4aaa-8cb0-6e8a589c4382,2019,St Mary's University,S64,10007843,,,,Cranford Primary School,136809,Primary
1c47456d-a504-472b-98da-8d65b4a2d809,2019,St Mary's University,S64,10007843,,,,Cranmere Primary School,131125,Primary
202f57dd-e22b-436c-9cad-b52d2226f521,2019,University of Wolverhampton,W75,10007166,,,,Crestwood Park Primary School,103790,Drama
0c320cdf-1c1c-4a97-8785-1e5f2a1820bb,2019,Leeds Beckett University,L27,10003861,,,,Crigglestone Mackie Hill Junior and Infant School,108211,Primary
5a89f9ac-6ec6-4d1b-a530-7c6a8270010b,2019,Canterbury Christ Church University,C10,10001143,,,,Crockenhill Primary School,118254,Primary
0b17ad22-d37f-420f-9f94-e1a357e3465f,2019,Leeds Beckett University,L27,10003861,,,,Croftlands Infant School,112197,Primary
89c91458-eaab-4a7f-b432-37fc4d682298,2019,University of Winchester,W76,10003614,,,,Crofton Anne Dale Infant School,115967,Primary
396d5695-d381-44f4-83a1-47e4abb33708,2019,Sheffield Hallam University,S21,10005790,,,,Croft Primary School,122463,Primary
e1394fda-5100-4f1a-a6f2-f1876d5dd5f8,2019,The Manchester Metropolitan University,M40,10004180,,,,Crossacres Primary Academy,140709,Primary
161229f8-057f-4aab-ad8b-f57bbdd951aa,2019,Lincoln Bishop University,B38,10007811,,,,Crowle Primary Academy,139035,Primary
ba2e2346-e788-463f-875c-7d20558fcaf4,2019,University of Chester,C55,10007848,,,,Crowmoor Primary School and Nursery,123391,Primary
0ec8cbd7-bb4a-4e5b-a053-a971d709d23d,2019,Birmingham City University,B25,10007140,,,,Crown Meadow First School & Nursery,116646,Primary
ec34e8fc-fff8-46ae-a41f-b16b9c33438d,2019,University of Hull,H72,10007149,,,,Croxby Primary School,145177,Primary
f075a946-63ef-494b-a80c-9fb6d2b87331,2019,Liverpool Hope University,L46,10003956,,,,Croxteth Community Primary School,146768,Primary
8b8534ac-e329-445a-8211-3e8236ae496b,2019,University of Chester,C55,10007848,,,,Cuddington Primary School,111059,Primary
769e5ddf-4534-4ec2-9443-d2763c209ecc,2019,University of Hertfordshire,H36,10007147,,,,Cunningham Hill Infant School,117279,Primary
49c66bf5-4ccf-4647-99b4-5673dab5403d,2019,University of Worcester,W80,10007139,,,,Cutnall Green CofE Primary School,141412,Primary
f9d9df9f-2395-45d3-820f-c3abab1c7f9f,2019,University of Greenwich,G70,10007146,,,,Cuxton Community Infant School,141276,Primary
893adc0b-9b5c-4486-a8fd-ad1bc8ab353b,2019,St Mary's University,S64,10007843,,,,Cypress Primary School,144626,Primary
740925eb-59bd-4eb4-8540-f330df22a2c8,2019,University of Derby,D39,10007851,,,,Dallimore Primary & Nursery School,112675,Primary
ac294aa2-8524-4328-9398-96146e4acf27,2019,The University of Brighton,B72,10000886,,,,Dallington Church of England Primary School,114498,Primary
43a9f648-4c72-426b-baa5-462f144a1bd8,2019,Leeds Beckett University,L27,10003861,,,,Dalton School,131849,Primary
638c3e7f-4e61-4532-aa70-2e3bb584a1f8,2019,The University of Brighton,B72,10000886,,,,Dame Alice Owen's School,136554,Physical education
b3d4f9ee-af8b-4772-9572-e6e1151efe2e,2019,University of Northumbria at Newcastle,N77,10001282,,,,Dame Allan's Junior School,108651,Primary
ddc9b580-2ec5-4422-828d-9b5d181ed476,2019,Canterbury Christ Church University,C10,10001143,,,,Dame Janet Primary Academy,138972,Primary
e3040c2b-27ad-4a05-afe5-82f58281ac6d,2019,University Of Plymouth,P60,10007801,,,,Darite Primary Academy,142956,Primary
66f743f9-3b5d-4c80-b6b7-03489898c38a,2019,Edge Hill University,E42,10007823,,,,Darwen Aldridge Sudell Primary,141838,Primary
a89b8701-a232-40f3-b02f-c96249474770,2019,University of Bedfordshire,B22,10007152,,,,Daubeney Academy,138067,Physical education
bdc2a8d8-ee4c-47a9-8b44-339438cf4810,2019,Canterbury Christ Church University,C10,10001143,,,,Deansbrook Infant School,101274,Primary
6b0a6f54-5655-4dee-a92b-4c4719bf48a9,2019,Sheffield Hallam University,S21,10005790,,,,Deepcar St John's Church of England Junior School,107117,Primary
f491f08d-d96e-408e-a95b-4d87df71c015,2019,The Manchester Metropolitan University,M40,10004180,,,,Deeplish Primary Academy,141365,Primary
fa4a8252-a61d-4063-ae26-6c42449194e2,2019,University of Hertfordshire,H36,10007147,,,,De Havilland Primary School,148040,Primary
ee7361f4-33cd-48cf-b399-3d0c144926e4,2019,Leeds Beckett University,L27,10003861,,,,Delph Primary School,105669,Primary
6bba0c8c-7407-415e-a180-7f8eeff9492e,2019,University of Wolverhampton,W75,10007166,,,,Delves Infant School,104150,Primary
76fdb8e4-5316-4f07-8aba-eb5c88be36db,2019,The Manchester Metropolitan University,M40,10004180,,,,Denton Community College,135122,Mathematics
6b828dac-e0a3-496c-aa78-11975333ab32,2019,University of Greenwich,G70,10007146,,,,Deptford Park Primary School,100678,Primary
1234975a-ae86-4463-96fe-1e68ea85e946,2019,University of Derby,D39,10007851,,,,Derwent Primary School,144343,Primary
04ce1cf0-3e70-4a2d-8e18-a4db3c01b07d,2019,Plymouth Marjon University,P63,10037449,,,,Devonport High School for Boys,136496,Physical education
5dfa75cb-a7b3-425d-872e-8488b245dada,2019,St Mary's University,S64,10007843,,,,Devonshire House Preparatory School,100080,Primary
04e70cce-265c-49af-8012-4b2800fe227f,2019,Birmingham City University,B25,10007140,,,,Devonshire Junior Academy,141292,Primary
149281ad-0cfd-47e1-9194-8721174a1616,2019,Edge Hill University,E42,10007823,,,,Devonshire Primary Academy,140128,Primary
f63ea585-00f8-4398-ae11-98546b2cd88c,2019,University of Cumbria,C99,10007842,,,,Devonshire Primary Academy,140128,Primary
7cbb7409-6654-4d2a-afe6-9ac63da069d5,2019,Birmingham City University,B25,10007140,,,,Deykin Avenue Junior and Infant School,103313,Primary
ceb65dab-0a93-4995-a6a8-466ca680a661,2019,University of Huddersfield,H60,10007148,,,,Diggle School,105665,Primary
0fd60437-2b21-4caa-be1f-c755b3392671,2019,Staffordshire University,S72,10006299,,,,Dilhorne Endowed CofE Primary School,141770,Primary
95d73cf2-ca95-4299-b677-6a47cf50c168,2019,Sheffield Hallam University,S21,10005790,,,,Dinnington High School,141730,Biology
9b9f99b8-b7ab-45c0-85b3-dcd52bc4b4d9,2019,Sheffield Hallam University,S21,10005790,,,,Discovery Academy,149087,Primary
72dc892a-6846-4a10-9eb9-df53102b7d44,2019,University of Sussex,S90,10007806,,,,Ditchling (St Margaret's) Church of England Primary School,114500,Primary
42412061-07f6-4748-a0d8-d7dd5080f24d,2019,University of Hertfordshire,H36,10007147,,,,Divine Saviour Roman Catholic Primary School,146922,Primary
16c5f340-d522-4f9b-84d1-97376f770c61,2019,Leeds Trinity University,L24,10003863,,,,Dixons Marchbank Primary,140358,Primary
53140ba6-dd3a-42ff-9691-cc74bbfc5d4d,2019,Leeds Beckett University,L27,10003861,,,,Dixons Trinity Chapeltown,144743,Primary
c7735744-94ab-4966-889c-5e7eeb3c1f1d,2019,Sheffield Hallam University,S21,10005790,,,,Doncaster UTC,147838,Biology
99f8989c-fad3-4372-8a9f-0701846ae984,2019,University of Hull,H72,10007149,,,,Dorchester Primary School,139525,Primary
10b28a16-f7b6-42bd-82b5-3a772585ac40,2019,Sheffield Hallam University,S21,10005790,,,,Dore Primary School,132152,Primary
92eb357c-6911-4cc8-a2a7-2b4cb38ae41f,2019,St Mary's University,S64,10007843,,,,Dormers Wells Primary School,145406,Primary
112ff786-622c-4751-ac44-2631068a8d67,2019,University of Sussex,S90,10007806,,,,Dorothy Stringer School,114580,Other subjects
aa7fee1d-6d16-4638-8aba-d2ba4ff6ee94,2019,Plymouth Marjon University,P63,10037449,,,,Doubletrees School,143173,Physical education
9538de02-948d-4659-99d0-d459e1aa98a8,2019,University of Wolverhampton,W75,10007166,,,,Dovecotes Primary School,104350,Primary
adf04888-17d9-487c-8ed6-1d9b9e4c6286,2019,Edge Hill University,E42,10007823,,,,Downholland-Haskayne Voluntary Aided Church of England Primary School,119479,Primary
d4efc194-9769-4d32-a7d7-64e9e040ee81,2019,University of Cumbria,C99,10007842,,,,Downsell Primary School,103044,Primary
dd76a138-4524-4acb-8c53-2f5b22751d07,2019,The University of Brighton,B72,10000886,,,,Downs Junior School,114366,Primary
3a039229-e059-4110-b193-fb83125bbfd7,2019,University of Sussex,S90,10007806,,,,Downs Junior School,114366,Primary
3a1e356f-0f7d-4245-a237-b2d233742937,2019,University of Sussex,S90,10007806,,,,Downs View Special School,114680,Primary
56770290-f2fc-4110-98b5-c8fad5172a23,2019,University of Reading,R12,10007802,,,,Downsway Primary School,109896,Primary
249b7df5-7bdb-4ea5-a64c-b1931e65744c,2019,Staffordshire University,S72,10006299,,,,Doxey Primary and Nursery School,124200,Primary
3a1787ba-ea48-47e4-9762-439c16f6e457,2019,The University of Brighton,B72,10000886,,,,Drapers' Academy,136090,Physical education
163f8840-e057-43e3-a3a9-68bbc2598799,2019,Canterbury Christ Church University,C10,10001143,,,,Drapers Mills Primary Academy,139021,Primary
e5d3c960-5be5-4d53-8a83-d7a48400b4cb,2019,Sheffield Hallam University,S21,10005790,,,,Dronfield Henry Fanshawe School,112969,Physics
3dc85ad0-b6f9-4dc8-8716-71037745ce55,2019,Sheffield Hallam University,S21,10005790,,,,Dronfield Infant School,112540,Primary
66804e55-b253-4365-924e-4ba8768fc98b,2019,Sheffield Hallam University,S21,10005790,,,,Dronfield Stonelow Junior School,112698,Primary
fc1dc107-6691-4bb9-be4e-ba6fb1e72763,2019,The Manchester Metropolitan University,M40,10004180,,,,Droylsden Academy,135864,Mathematics
973e391c-04f3-4dfa-978c-23060c9b80e2,2019,St Mary's University,S64,10007843,,,,Dr Triplett's CofE Primary School,102420,Primary
9f0d81cc-1aa3-4d9b-972c-36decb64214a,2019,Sheffield Hallam University,S21,10005790,,,,Duckmanton Primary School,112630,Primary
3daf1d1c-7b4c-4e80-9191-751663d2e3a2,2019,The Manchester Metropolitan University,M40,10004180,,,,Duke Street Nursery School,119066,Primary
a8cf4d0c-b40d-4630-b2ea-280095531211,2019,Edge Hill University,E42,10007823,,,,Duke Street Primary School,119352,Primary
66b3846b-6630-4696-81c2-8fe310ca62e9,2019,University Of Plymouth,P60,10007801,,,,Duloe CofE VA Primary Academy,144570,Primary
49069443-6f9d-4b74-80dc-da1aac31615f,2019,University of Greenwich,G70,10007146,,,,Dulwich Village Church of England Infants' School,100823,Primary
4a7487ec-deae-4a8e-9a3b-92e8ceb21737,2019,The University of Brighton,B72,10000886,,,,Dunottar School,125356,Modern languages
c4d9806c-f6a2-44bf-8a90-0cf803952c29,2019,The University of Brighton,B72,10000886,,,,Dunottar School,125356,Physical education
69764707-d7ff-4cf3-8dec-e780add0f307,2019,Sheffield Hallam University,S21,10005790,,,,Dunston Primary and Nursery Academy,145250,Primary
e0696497-1c11-4840-9d37-912762861e31,2019,University of Sussex,S90,10007806,,,,Durrington Junior School,125952,Primary
54ce744c-6907-4765-b570-11ebe7622cea,2019,Canterbury Christ Church University,C10,10001143,,,,Dymchurch Primary School,142347,Primary
64c25df1-5efc-499e-b720-f6c4546e23d7,2019,Birmingham City University,B25,10007140,,,,E-ACT Heartlands Academy,135907,Primary
e679e6f3-047a-407f-8ca2-82e5298ff009,2019,Birmingham City University,B25,10007140,,,,E-ACT North Birmingham Academy,136032,History
824fce94-57c6-474a-b1b6-ed12eae4bc63,2019,Newman University,N36,10007832,,,,E-ACT Shenley Academy,135911,Mathematics
cdf5bb53-e765-476c-9a75-060650e16b9f,2019,"University of the West of England, Bristol",B80,10007164,,,,E-Act St Ursula's Academy,137068,Primary
6b927a28-66e5-4c3e-bd5d-4c7b7da26189,2019,Leeds Trinity University,L24,10003863,,,,Earlsheaton Infant School,107607,Primary
9b9041e0-1e01-4c08-a0be-dcf26d2a090e,2019,Middlesex University,M80,10004351,,,,Earlsmead Primary School,144883,Primary
e25c7521-d17e-4506-bb8b-0c357b6a5439,2019,University of Sussex,S90,10007806,,,,Eastbrook Primary Academy,139674,Primary
69e2cf19-ebba-48a6-8bc6-10f0d34b6a6c,2019,Edge Hill University,E42,10007823,,,,Eastcroft Park School,104447,Primary
6d013dfd-85f9-4143-bfb1-85a164887e52,2019,Lincoln Bishop University,B38,10007811,,,,East Dene Primary,139225,Primary
a048f87f-b2ad-432e-80ba-609ae7df82ed,2019,University of Sunderland,S84,10007159,,,,East Durham College,131859,Mathematics
4dd04626-773d-4cf9-b422-56cfcc32d379,2019,University of Chichester,C58,10007137,,,,Eastergate CofE Primary School,125981,Primary
7e4fadbe-65bd-4b9b-b77a-29071942d02c,2019,Lincoln Bishop University,B38,10007811,,,,Eastfield Infants and Nursery Academy,146505,Primary
2df956da-15e6-48d9-989e-8d7210afbe3d,2019,University of Wolverhampton,W75,10007166,,,,Eastfield Primary School,104342,Primary
0ea0d927-fd17-4c34-84a7-0baa36d6c7c7,2019,Leeds Beckett University,L27,10003861,,,,East Garforth Primary Academy,140068,Primary
fd97b057-fc07-4193-a9b9-8cd239900928,2019,The University of Northampton,N38,10007138,,,,East Haddon Church of England Primary School,121969,Primary
e904ccf1-ee5f-4e7d-92c7-360fc57bb2ad,2019,Leeds Trinity University,L24,10003863,,,,East Morton CofE Primary School,145072,Primary
6ea38334-a039-4e93-ae25-80a0e9059ef7,2019,University of Worcester,W80,10007139,,,,Eastnor Parochial Primary School,143974,Primary
2eb9cb05-3257-4d5d-86bf-f8eb9344df65,2019,"University of the West of England, Bristol",B80,10007164,,,,Eastover Primary School,123679,Primary
1a804533-67b6-4a91-88ad-dbae05602439,2019,Lincoln Bishop University,B38,10007811,,,,East Ravendale CofE Primary School Academy,137811,Primary
8406067b-9e8f-48ec-946d-c7afdf749299,2019,Canterbury Christ Church University,C10,10001143,,,,Eastry Church of England Primary School,118685,Primary
4e8a1797-9327-46ee-b5b7-c63941a64409,2019,Canterbury Christ Church University,C10,10001143,,,,East Stour Primary School,148991,Primary
810b033c-517a-427e-af16-9acb0f6f75dc,2019,Liverpool Hope University,L46,10003956,,,,Eastway Primary School,105001,Primary
6171038a-87ff-4d54-b028-a912077422da,2019,Oxford Brookes University,O66,10004930,,,,East Wichel Primary School & Nursery,136068,Primary
b0674888-011e-4c3a-806d-23cd16f24222,2019,University of Chichester,C58,10007137,,,,East Wittering Community Primary School,125829,Primary
7663a119-7072-4ade-9a80-0d06935134e1,2019,Leeds Beckett University,L27,10003861,,,,Eastwood Community School,146223,Primary
6cddab3c-ca66-4d98-ac2d-24cd35c02975,2019,Sheffield Hallam University,S21,10005790,,,,Ecclesall Primary School,107025,Primary
7c75b307-867d-419f-8a44-bd0468e90d6a,2019,Sheffield Hallam University,S21,10005790,,,,Eckington Junior School,144293,Primary
5022e316-c405-4226-8716-5961232f4e5f,2019,Birmingham City University,B25,10007140,,,,"Eden Boys' School, Birmingham",141969,Physical education
04aa426b-729c-4e7c-8008-c06846232f68,2019,Sheffield Hallam University,S21,10005790,,,,Edenthorpe Hall Primary Academy,142933,Primary
03009db9-9edf-4489-9cc9-3ce25a194c22,2019,University of Wolverhampton,W75,10007166,,,,Edgar Stammers Primary Academy,139610,Primary
80ecd889-7e8f-4a60-8b32-be63ecc84ba1,2019,St Mary's University,S64,10007843,,,,Edison Primary School,142889,Primary
3471c675-70b0-4429-be9a-530db55f0b39,2019,Lincoln Bishop University,B38,10007811,,,,Edlington Victoria Academy,144347,Primary
651681ff-19f9-47f5-b9f1-96bb9a8ea3ed,2019,Sheffield Hallam University,S21,10005790,,,,Edlington Victoria Academy,144347,Primary
28cb2a44-6034-4e7a-810d-bbb21e9db078,2019,University of Chichester,C58,10007137,,,,Edward Bryant School,137980,Primary
321ad95c-ebec-4268-b2ee-ab17cc21e90c,2019,University of Sussex,S90,10007806,,,,Edward Bryant School,137980,Primary
4088c41c-7155-4658-80f9-c0cf7f0ec6ab,2019,Plymouth Marjon University,P63,10037449,,,,Eggbuckland Community College,140104,Physical education
e2e8d3f0-7c2c-4a1c-89a0-0051f0140ee0,2019,University Of Plymouth,P60,10007801,,,,Egloskerry Primary School,144895,Primary
a9fbd644-0e7a-4c70-ae1b-21cbeb588039,2019,University of Chester,C55,10007848,,,,Egremont Primary School,143502,Primary
a22b7268-6961-429f-8df5-e23e22dce196,2019,University of Greenwich,G70,10007146,,,,Elaine Primary School,145926,Primary
9c215384-43e9-4259-93f5-297ecd78c88c,2019,Leeds Trinity University,L24,10003863,,,,Elements Primary School,145879,Primary
3514bf7d-26c3-4d9b-ac72-da3da28357bf,2019,University of Cumbria,C99,10007842,,,,Ellel St John the Evangelist Church of England Primary School,119527,Primary
63a3d1b0-a736-42c3-ab87-2085d282bc1c,2019,St Mary's University,S64,10007843,,,,Ellingham Primary School,102568,Primary
dc215d26-9c52-4c96-a118-a55394564bdc,2019,Leeds Beckett University,L27,10003861,,,,Ellison Boulters Church of England Primary School,138753,Primary
b5678b85-0922-4646-b55d-5852225d6c5c,2019,Lincoln Bishop University,B38,10007811,,,,Elliston Primary Academy,141773,Primary
9f8e2d22-590b-4290-be91-f39bdf3437c8,2019,University of Sussex,S90,10007806,,,,Elm Grove Primary School,114477,Primary
b5cc7d10-43ed-47eb-b7e5-cbaa46ae72da,2019,St Mary's University,S64,10007843,,,,Elmgrove Primary School & Nursery,102211,Primary
ac0bd0be-c57f-4937-9ba0-3000af032c69,2019,"University of the West of England, Bristol",B80,10007164,,,,Elmlea Infant School,147476,Primary
ed50bc57-83d1-46fc-bce1-dba7d75a9763,2019,Birmingham City University,B25,10007140,,,,Elms Farm Community Primary School,103381,Primary
9f919e18-8e60-45d6-820c-aeaf7bc3a170,2019,University of Wolverhampton,W75,10007166,,,,Elmwood School,135461,Primary
7d3ce66f-d6da-4f06-b2b9-301042acfb51,2019,University of Chichester,C58,10007137,,,,Elson Infant School,116163,Primary
fa3acb87-d79f-4530-8065-72c48a80e5d4,2019,University of Wolverhampton,W75,10007166,,,,Elston Hall Primary School,142349,Primary
b3dd1b9e-bd80-4246-b00e-28812e23b82d,2019,University of Northumbria at Newcastle,N77,10001282,,,,Embleton Vincent Edwards Church of England Primary School,122290,Primary
70362f49-9ed6-45d7-b583-e90c56734633,2019,Sheffield Hallam University,S21,10005790,,,,Emley First School,107651,Primary
c1ffb523-17fb-4eaa-9312-5b092e720f18,2019,Edge Hill University,E42,10007823,,,,Emmanuel Holcombe Church of England Primary School,105338,Primary
0c14f83f-06c4-4b48-a5d2-1bc4492bdb17,2019,Sheffield Hallam University,S21,10005790,,,,Emmaus Catholic and CofE Primary School,140826,Primary
30837a5c-5955-41da-8c3c-2fa03c41f36d,2019,University of Northumbria at Newcastle,N77,10001282,,,,Emmaville Primary School,108339,Primary
c0722ea9-d8ad-462e-93aa-90b46e6af2af,2019,The Manchester Metropolitan University,M40,10004180,,,,Endeavour Primary Academy,143495,Primary
f6f080e4-21d1-4c40-9408-173b2deb364c,2019,Birmingham City University,B25,10007140,,,,English Martyrs' Catholic Primary School,103425,Primary
54c11fe3-910f-4c0f-a07f-72b6effebef4,2019,University of Cumbria,C99,10007842,,,,Ennerdale and Kinniside CofE Primary School,112293,Primary
d592922d-e872-484e-a209-3f675e8d6ddd,2019,University of Reading,R12,10007802,,,,E P Collier Primary School,109780,Primary
5c995983-86c7-4a1a-a9d0-fcc37aa48ad4,2019,Lincoln Bishop University,B38,10007811,,,,Epworth Primary Academy,138712,Primary
787d0843-9e7d-408a-8e00-ce7bb67397e9,2019,Birmingham City University,B25,10007140,,,,Erdington Academy,143413,Primary
92734aca-e3c0-4aec-aa62-0c1d3451befb,2019,University Of Plymouth,P60,10007801,,,,Ermington Primary School,113249,Primary
eafec0e5-edaa-4450-ba17-fdff4df26aed,2019,The University Of East Anglia,E14,10007789,,,,Erpingham Voluntary Controlled Church of England Primary School,121036,Primary
2462ced8-4cc5-4135-a0d1-8d0eb6afcf7a,2019,Edge Hill University,E42,10007823,,,,Essa Primary Academy,140973,Primary
71b2afa7-bb5b-43be-869b-1d8b7d637314,2019,The Manchester Metropolitan University,M40,10004180,,,,Etchells Primary School,106045,Primary
0c0f1387-52d0-4585-933d-e2fc52345e1d,2019,Staffordshire University,S72,10006299,,,,Etruscan Primary School,146464,Primary
8970c47c-478b-4f57-a13e-36b6780db207,2019,Edge Hill University,E42,10007823,,,,Evelyn Community Primary School,104446,Primary
606b60c9-23b1-4236-a605-44f80e4167d1,2019,University of Chester,C55,10007848,,,,Ewloe Green C.P. School,400320,Primary
15ec0a48-1873-4190-ad4f-8aeb629ace0c,2019,University Of Exeter,E84,10007792,,,,Exmouth Community College,136612,Modern languages
4f22a115-0619-48fd-b4e8-cab2e1b726b1,2019,Leeds Trinity University,L24,10003863,,,,Fagley Primary School,107249,Primary
34f3bf09-8341-469f-a5b9-89b79d6dc97c,2019,Birmingham City University,B25,10007140,,,,Fairfax,136908,Primary
ed4cd7e0-7bdd-4c7e-beb6-1aa7dc0d0f67,2019,Liverpool Hope University,L46,10003956,,,,Fairfield Primary School,111197,Primary
9fb1188b-8f28-4d20-92ef-9e0e9f64a09d,2019,University of Derby,D39,10007851,,,,Fairfield Spencer Academy,140071,Primary
f7d305ab-f9b1-4b45-a3ed-a88eaa7c4c21,2019,Two Mile Ash ITT Partnership,T89,10059102,,,,Fairfields Primary School,143766,Primary
8c4ed7c7-80cd-45d2-a4e6-9bdbd8c815e4,2019,University of Hertfordshire,H36,10007147,,,,Fairfields Primary School and Nursery,117334,Primary
fa58eae2-326c-4ca2-a325-e56131d68e27,2019,University of Hertfordshire,H36,10007147,,,,Fairlands Primary School,143785,Primary
ad1bfe0d-09ea-412b-84e5-f475c05ac6cc,2019,The University of Brighton,B72,10000886,,,,Fairlight Primary School,114487,Primary
b7cc5a31-b368-440f-86b9-ac94e38ca436,2019,University of Wolverhampton,W75,10007166,,,,Fairway Primary Academy,139484,Primary
